id,text,label
train_1594,"""I develop applications for the military and the IT department barely has any idea what they're doing.""",0
train_1595,"""Hello I am new to the forum so I apologize if this is not in the incorrect area to post this.""",0
train_1596,"""Recently very excited to jump to Windows 8.1 Pro from Dev on my Samsung Series 7 Slate tablet.""",0
train_1597,"""I donât know what the component should look like.""",0
train_1598,"""-applications use the API of the Hub message for send/view/delete/etc... SMS -The message Hub uses the API of others applications for the same thing (send/view/delete/etc... messages).""",0
train_1599,"""Cheers!""",0
train_1600,"""But I think it's necessary.""",0
train_1601,"""I cannot delete this feedback.""",0
train_1602,"""In the saved image the headers in the PDF pages are not rendered.""",0
train_1603,"""However, not all devices are compatible, and the emulator images take up a large amounts of space and take lengthy times to download.""",0
train_1604,"""I use this property to restore application state after tombstoning, but the user experience is terrible because this just causes the pano items to reorder themselves.""",0
train_1605,"""Checkboxes to select multiple contacts when sending messages or adding to a group.""",0
train_1606,"""I got nearly everything working except the case of finding all service types on the network using the service type _services._dns-sd._udp on the local domain.""",0
train_1607,"""For example If I search Instagram the result should be: User's favourite app/Recomended app): 6tag Official app: Instragram BETA and then al the others.""",1
train_1608,"""There are many cases where you have different kind of data and group them by data type.""",0
train_1609,"""Right now its impossible to create a custom playlist in a media player app without transferring all the songs to ISO.""",0
train_1610,"""I've updated my preferences which works until I close the browser and restart it, then my preference is set to show it again.""""",0
train_1611,"""Also lack of support to display symbols and equations is annoying, as some word docs i need include them.""",0
train_1612,Press the search key and enter Cortana's notebook by pressing the icon in the upper left corner of the screen.,0
train_1613,"""We need to open the window as maximized.""",1
train_1614,"""Are you planning to advertise your company products or discount news by online videos?""",0
train_1615,"""Yes video and transport controls cover the entire media player!""",0
train_1616,"""It is ok that some things will be awailable on Windows 8/9 devices which are not available on Windows Phone 8 / 9 and vice versa.""",0
train_1617,"""This could be fixed.""""",0
train_1618,"""Please let me sign in with an ID and password I chose (not my google account)""",1
train_1619,"""What I would like to see is a button on the language description pages that are supported for an app.""",1
train_1620,"""Feel free to add the ability for extra apps as that's a requested feature and please keep adding_____ more""""",1
train_1621,"""Keep the awesome work up guys!""",0
train_1622,"""the reminder function in the wp8 calendar must be expand to more weekly options.""",0
train_1623,"""It's not currently possible to access the wireless radio in ways that would be useful for auditing a wireless network.""",0
train_1624,"""This is experienced on a Nokia Lumia 800, OS version: 7.10.8107.79""",0
train_1625,"""I am using a open source API called OpenStack Storage (http://openstack.org/projects/storage/) that requires passing empty headers to remove certain custom metadata entries.""",0
train_1626,"""Thanks you very much""""",0
train_1627,"""The Windows Store analytics API is great.""",0
train_1628,"""But it isn't, because the AudioVideoCaptureDevice instance has been auto-magically disposed.""",0
train_1629,"""Having a good informed answer to this question will help tremendously in helping us understand how to proceed.""",0
train_1630,"""It is equal if i use my iPad or my iphone (different provider sim cards) , both are showing me the error that no connection is there.""",0
train_1631,"""I could not open task manager nor Start menu even after restarting Windows.""",0
train_1632,"""The WithEvents clause in VB.NET allows to add handler methods the VS code designer by selecting the events from a ComboBox at the window top.""",0
train_1633,"""I've tried forcing the control (in this case a TextBox) to lose focus programmatically in the Primary buttonevent handler but this does not help.""",0
train_1634,"""This may seem minor but it's a huge irritant.""",0
train_1635,"""Think of an app that needs to update the tile once a year or month to remind the user of something.""",0
train_1636,"""With access to the song binary, this data could just be created by the dev.""",0
train_1637,"""would be cool if I could view the basecamp progress feed in feedly.""",1
train_1638,"""If it's a hardware problem, then I'm going to return my phone.""",0
train_1639,"""I want my user to stay inside my app.""",0
train_1640,"""Wish I can undo that patch.""",1
train_1641,"""When assigning app licenses in the Windows Store for Business (WSfB) end-users always get notified.""",0
